Initializing I2C devices...A
Initializing I2C devices...B
Testing device connections...
MPU6050 connection successful
-604	-172	16764	-266	61	-39	
-584	-236	16640	-279	91	-53	
-632	-248	16708	-286	96	-68	
-604	-204	16816	-269	91	-35	
-660	-128	16716	-274	54	-43	
-556	-208	16804	-277	73	-79	
-656	-188	16716	-280	91	-55	
-648	-136	16516	-287	92	-56	
-624	-176	16672	-270	87	-41	
-612	-156	16616	-280	109	-51	
-720	-180	16808	-273	95	-42	
-692	-64	16684	-267	81	-48	
-688	-168	16604	-258	77	-52	
-660	-196	16752	-283	93	-58	
-728	-52	16792	-273	72	-62	
-752	-192	16764	-300	86	-46	
-716	-188	16824	-286	94	-59	
-656	-212	16668	-284	89	-41	
-532	-216	16676	-269	79	-52	
-520	-244	16740	-273	96	-53	
-656	-148	16768	-267	95	-37	
-684	-188	16692	-271	81	-52	
-624	-144	16676	-284	86	-43	
-624	-216	16688	-268	95	-44	
-604	-132	16736	-266	82	-62	
-680	-136	16836	-273	107	-48	
-636	-160	16720	-266	49	-58	
-624	-160	16652	-290	85	-65	
-680	-200	16728	-278	99	-64	
-668	-184	16788	-272	86	-60	
-588	-212	16740	-261	80	-30	
-652	-260	16620	-273	76	-78	
-712	-188	16644	-278	64	-70	
-696	-272	16668	-286	83	-55	
-732	-156	16676	-250	87	-70	
-644	-228	16760	-263	76	-46	
-632	-136	16648	-265	69	-37	
-596	-112	16920	-284	80	-78	
-692	-216	16764	-292	93	-52	
-680	-100	16704	-257	59	-40	
-712	-228	16688	-283	84	-70	
-568	-132	16804	-259	80	-49	
-640	-252	16684	-262	114	-53	
-652	-136	16700	-273	97	-66	
-584	-252	16772	-290	94	-60	
-624	-84	16808	-264	74	-58	
-600	-88	16648	-267	109	-41	
-640	-96	16780	-291	70	-16	
-608	-224	16692	-280	96	-39	
-760	-140	16888	-290	90	-50	
-704	-184	16748	-262	91	-59	
-652	-88	16824	-275	88	-39	
-692	-160	16776	-291	90	-56	
-628	-184	16624	-286	91	-56	
-680	-72	16780	-277	99	-60	
-668	-152	16668	-263	89	-42	
-488	-156	16696	-279	76	-48	
-624	-156	16660	-269	90	-37	
-592	-92	16552	-277	84	-52	
-672	-244	16692	-287	94	-59	
-556	-256	16764	-281	78	-70	
-596	-216	16700	-295	98	-69	
-648	-168	16776	-289	79	-80	
-520	-220	16900	-260	91	-59	
-736	-208	16736	-291	99	-49	
-624	-236	16692	-272	64	-75	
-692	-132	16768	-247	77	-71	
-620	-244	16832	-283	75	-42	
-704	-104	16744	-284	82	-44	
-532	-304	16544	-263	64	-55	
-612	-100	16728	-252	95	-35	
-664	-172	16616	-274	98	-26	
-636	-228	16760	-257	88	-53	
-692	-172	16728	-260	84	-65	
-632	-172	16768	-266	72	-43	
-672	-112	16636	-273	70	-54	
-560	-232	16756	-296	61	-50	
-604	-236	16604	-280	101	-42	
-600	-84	16680	-285	75	-35	
-584	-176	16640	-273	82	-54	
-588	-148	16720	-283	94	-62	
-556	-228	16672	-282	97	-51	
-692	-180	16640	-283	83	-51	
-668	-232	16692	-279	64	-68	
-676	-144	16684	-261	88	-48	
-596	-236	16692	-247	80	-58	
-632	-272	16768	-270	106	-42	
-712	-108	16760	-263	105	-49	
-704	-212	16816	-262	96	-53	
-600	-156	16724	-261	87	-46	
-704	-76	16828	-278	92	-52	
-676	-228	16620	-290	100	-65	
-688	-212	16836	-292	84	-65	
-684	-260	16748	-290	47	-44	
-716	-156	16764	-281	94	-66	
-624	-284	16756	-275	83	-50	
-636	-224	16688	-290	87	-40	
-640	-116	16708	-291	84	-36	
-484	-128	16720	-285	86	-49	
-720	-276	16700	-277	67	-87	
-608	-196	16700	-264	91	-54	
-632	-216	16756	-279	99	-60	
-584	-200	16716	-267	80	-49	
-608	-196	16704	-264	100	-70	
-636	-172	16700	-280	77	-70	
-644	-104	16804	-277	71	-20	
-564	-68	16700	-259	96	-40	
-668	-172	16780	-264	69	-70	
-712	-108	16832	-275	110	-48	
-592	-112	16868	-275	71	-57	
-696	-168	16796	-267	81	-71	
-648	-252	16780	-270	92	-76	
-612	-224	16552	-258	99	-58	
-668	-128	16608	-285	72	-53	
-672	-152	16864	-286	105	-52	
-696	-164	16484	-268	112	-60	
-664	-160	16632	-296	75	-80	
-616	-260	16572	-275	68	-51	
-640	-124	16640	-273	77	-50	
-572	-204	16652	-289	70	-40	
-524	-200	16908	-274	89	-64	
-512	-196	16652	-251	85	-30	
-680	-224	16756	-248	85	-56	
-572	-148	16828	-260	91	-28	
-568	-180	16644	-268	96	-56	
-596	-160	16604	-272	82	-70	
-600	-208	16672	-260	95	-34	
-508	-188	16816	-262	81	-58	
-636	-116	16648	-272	81	-75	
-768	-112	16664	-294	96	-56	
-648	-228	16836	-260	97	-64	
-600	-124	16616	-264	108	-38	
-652	-132	16660	-250	92	-60	
-684	-116	16712	-271	90	-58	
-680	-120	16868	-282	85	-64	
-680	-144	16688	-280	89	-60	
-628	-240	16760	-306	91	-47	
-632	-12	16736	-284	83	-32	
-688	-144	16748	-285	79	-62	
-756	-112	16896	-306	54	-66	
-704	-116	16668	-296	82	-69	
-688	-180	16660	-261	76	-53	
-648	-176	16760	-272	72	-60	
-428	-112	16764	-256	86	-54	
-576	-152	16736	-264	100	-65	
-600	-300	16612	-252	61	-75	
-552	-112	16668	-282	101	-53	
-520	-128	16636	-263	90	-47	
-532	-200	16696	-273	114	-53	
-700	-208	16700	-268	82	-54	
-492	-196	16784	-282	102	-56	
-736	-184	16656	-286	94	-36	
-632	-256	16624	-264	87	-61	
-648	-132	16832	-279	100	-41	
-620	-36	16748	-245	108	-56	
-680	-188	16748	-272	92	-61	
-800	-72	16588	-266	94	-45	
-708	-64	16636	-265	70	-50	
-836	-4	16804	-291	93	-55	
-752	-136	16724	-307	72	-56	
-692	-108	16728	-271	112	-20	
-676	-148	16724	-265	63	-34	
-768	-224	16812	-281	75	-80	
-716	-204	16876	-283	64	-74	
-620	-172	16640	-280	60	-37	
-612	-204	16732	-269	81	-37	
-620	-248	16772	-241	54	-56	
-460	-200	16732	-272	75	-49	
-436	-144	16592	-273	76	-45	
-476	-132	16740	-289	86	-45	
-492	-272	16796	-281	100	-77	
-592	-212	16736	-287	78	-58	
-468	-324	16644	-273	78	-54	
-644	-216	16732	-284	94	-51	
-656	-212	16816	-258	110	-56	
-696	-120	16632	-259	93	-61	
-720	-180	16712	-242	102	-42	
-724	-92	16684	-273	86	-49	
-808	-68	16776	-283	92	-58	
-768	-128	16680	-306	109	-85	
-808	-40	16696	-278	91	-80	
-772	-60	16728	-309	86	-38	
-756	-180	16728	-287	65	-68	
-676	-228	16600	-294	79	-26	
-660	-228	16624	-286	85	-53	
-664	-188	16628	-289	98	-66	
-552	-200	16728	-276	69	-42	
-608	-252	16740	-266	60	-45	
-500	-192	16760	-267	106	-71	
-612	-236	16832	-266	106	-64	
-504	-200	16780	-266	81	-63	
-588	-236	16716	-250	79	-56	
-680	-256	16828	-273	103	-66	
-560	-164	16612	-278	92	-60	
-588	-292	16664	-274	109	-63	
-656	-128	16628	-269	93	-22	
-624	-192	16716	-272	102	-56	
-724	-8	16788	-286	86	-49	
-888	-104	16816	-262	81	-66	
-716	-128	16672	-244	73	-51	
-756	-96	16772	-270	76	-57	
-680	-104	16732	-273	94	-74	
-756	-252	16580	-269	80	-45	
-720	-196	16660	-288	74	-49	
-640	-156	16788	-272	81	-39	
-580	-176	16800	-277	100	-46	
-640	-164	16696	-297	77	-38	
-560	-248	16784	-281	95	-54	
-512	-184	16788	-271	55	-40	
-592	-236	16720	-258	105	-45	
-572	-264	16756	-273	88	-50	
-612	-32	16612	-291	123	-50	
-504	-196	16576	-260	85	-73	
-536	-256	16640	-265	65	-56	
-668	-204	16612	-256	98	-34	
-656	-196	16732	-289	85	-63	
-616	-104	16900	-276	72	-51	
-628	-132	16640	-287	95	-70	
-752	-88	16768	-279	100	-66	
-796	-160	16780	-281	99	-54	
-776	-164	16684	-286	86	-41	
-792	-172	16760	-277	72	-58	
-752	-44	16644	-275	83	-73	
-712	-236	16604	-275	87	-59	
-788	-80	16720	-293	87	-55	
-604	-152	16624	-300	103	-44	
-588	-280	16576	-278	91	-50	
-740	-188	16692	-282	76	-76	
-620	-204	16588	-301	78	-52	
-664	-180	16664	-303	104	-32	
-548	-204	16576	-269	81	-59	
-584	-216	16744	-277	94	-42	
-564	-244	16588	-277	92	-65	
-584	-56	16676	-261	100	-75	
-688	-180	16756	-250	85	-25	
-608	-128	16752	-278	103	-63	
-612	-136	16640	-285	70	-64	
-688	-168	16640	-266	106	-29	
-604	-120	16608	-267	98	-51	
-640	-100	16664	-267	81	-55	
-772	-120	16756	-263	84	-60	
-700	-188	16768	-284	87	-50	
-708	-124	16712	-267	82	-53	
-740	-128	16676	-262	87	-49	
-664	-176	16784	-268	78	-59	
-712	-132	16684	-264	103	-62	
-672	-96	16760	-276	77	-48	
-616	-116	16708	-278	93	-56	
-696	-200	16564	-263	98	-80	
-664	-180	16696	-280	76	-61	
-564	-228	16672	-296	88	-46	
-576	-268	16672	-277	57	-60	
-532	-224	16640	-273	67	-38	
-572	-172	16672	-268	110	-71	
-556	-272	16720	-260	83	-46	
-672	-208	16664	-286	82	-37	
-568	-188	16704	-267	109	-38	
-612	-164	16784	-253	91	-36	
-676	-84	16580	-278	105	-59	
-724	-112	16780	-269	95	-55	
-692	-152	16668	-272	111	-45	
-752	-100	16768	-271	105	-39	
-700	-140	16764	-282	88	-74	
-756	-72	16700	-272	77	-54	
-692	-32	16628	-259	88	-47	
-704	-120	16836	-267	82	-41	
-632	-72	16732	-257	81	-48	
-628	-116	16772	-244	80	-45	
-684	-144	16716	-282	51	-46	
-712	-188	16796	-291	78	-51	
-596	-228	16716	-278	76	-52	
-616	-248	16696	-269	94	-49	
-656	-232	16692	-267	89	-59	
-556	-128	16792	-273	74	-54	
-536	-196	16660	-283	68	-65	
-492	-204	16728	-282	126	-60	
-528	-128	16780	-269	99	-44	
-608	-244	16704	-312	76	-49	
-664	-124	16632	-250	138	-37	
-564	-156	16916	-277	119	-81	
-724	-132	16656	-295	86	-42	
-668	-180	16636	-297	117	-47	
-692	-224	16780	-264	76	-56	
-736	-92	16720	-290	99	-48	
-732	-92	16692	-295	43	-67	
-700	-116	16732	-287	81	-42	
-752	-176	16636	-262	44	-25	
-612	-180	16656	-289	75	-46	
-740	-132	16724	-267	101	-21	
-624	-184	16808	-283	100	-54	
-672	-132	16820	-271	42	-58	
-632	-200	16648	-283	111	-73	
-636	-196	16708	-289	63	-70	
-560	-208	16856	-279	75	-59	
-568	-216	16656	-264	97	-45	
-616	-220	16640	-310	80	-58	
-528	-88	16672	-268	96	-49	
-632	-284	16680	-292	57	-37	
-572	-88	16744	-261	96	-57	
-636	-240	16772	-265	106	-60	
-644	-108	16672	-280	126	-54	
-580	-128	16720	-287	91	-51	
-764	-184	16768	-267	88	-32	
-668	-164	16624	-269	86	-51	
-684	-48	16672	-266	79	-65	
-776	-204	16572	-261	87	-54	
-744	-216	16664	-268	79	-67	
-776	-172	16596	-284	84	-44	
-644	-112	16772	-290	107	-59	
-752	-200	16752	-301	80	-64	
-648	-188	16632	-298	79	-43	
-616	-236	16616	-278	74	-41	
-580	-180	16936	-267	82	-65	
-652	-188	16660	-265	99	-64	
-588	-312	16716	-266	107	-44	
-560	-176	16748	-263	100	-59	
-556	-220	16748	-281	67	-46	
-620	-184	16696	-264	100	-67	
-560	-96	16536	-276	121	-42	
-656	-248	16720	-280	91	-56	
-700	-56	16664	-281	92	-40	
-672	-88	16600	-264	92	-72	
-728	-64	16724	-268	90	-65	
-668	-164	16584	-277	129	-31	
-788	-116	16684	-282	79	-32	
-796	-144	16828	-276	100	-35	
-764	-136	16736	-273	87	-62	
-716	-176	16852	-276	79	-27	
-732	-172	16648	-281	100	-49	
-620	-116	16744	-294	93	-47	
-756	-136	16760	-275	86	-39	
-692	-224	16672	-287	71	-47	
-660	-196	16776	-292	96	-32	
-684	-208	16764	-279	88	-47	
-556	-176	16696	-279	111	-57	
-524	-188	16692	-283	77	-51	
-568	-280	16760	-265	58	-42	
-592	-172	16772	-256	99	-49	
-552	-244	16636	-262	87	-35	
-624	-204	16668	-256	104	-56	
-612	-244	16668	-277	100	-80	
-516	-184	16808	-277	82	-58	
-640	-172	16552	-292	81	-68	
-684	-128	16728	-293	105	-59	
-808	-68	16764	-284	75	-55	
